build_type,case_group_id,measurement_name,impl_mod,50,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,15000
adversarial,alternate_insert_and_delete,25th_percentile,gb_sets,84327.32772281207,82572.29204168249,67807.84724100362,65623.15065516475,60760.097501649434,59965.42309854061,56927.82668727539,61875.82758919401,54317.42013981304,52543.56311824527,48478.5984284505,45450.757366522885,39783.57733927435,36265.83097664463,33375.49771210963,32139.459542848326,31055.725745628435,29319.438351027038,28975.205957788752,28041.759275896773,26420.13716971432
adversarial,alternate_insert_and_delete,25th_percentile,gb_trees,85493.34683887014,70741.86999059134,64934.64328153713,58132.77525869085,56403.7017000896,56930.74943638558,53010.18325620352,53741.494980795906,50905.00859039086,48241.59390226253,49169.28493108925,39976.68359392854,40233.57067546794,34363.00535700974,31851.895667476645,31642.265206481603,29518.83653163234,28001.97033720393,28033.551152809756,26145.84948984933,26141.309591708166
adversarial,alternate_insert_and_delete,25th_percentile,xb5_bag,86206.19312575398,78971.00790116118,65796.50194780683,58477.550529648,56750.53041579283,58393.47861630813,56908.74338682265,54753.71777743709,52423.34595634686,50345.11576859371,51662.15797629235,43699.42712413073,41958.09675571698,42194.82103863952,40762.52349461823,37735.18331256624,35248.99892843043,34387.6031926571,33122.820280517386,32673.023667237376,30076.908987153605
adversarial,alternate_insert_and_delete,25th_percentile,xb5_sets,85944.65797406307,85519.4753626967,78113.19270884487,73824.72533297245,64437.97200814496,62620.429032990796,63098.003312021756,65529.081806505725,60669.79096364162,58640.8873962928,61824.360936187746,53535.70383342113,48413.72592279068,46039.31340225588,41610.31935920108,40885.59175217297,43651.717136405416,39088.46010504915,37639.6981354073,37056.21820638426,33939.236700088426
adversarial,alternate_insert_and_delete,25th_percentile,xb5_trees,88016.23340143258,67522.66213957546,62010.12005159242,61154.12223537465,55197.08117834729,60960.557554370826,54514.05249913319,53759.773013229686,50098.44344136228,49732.93414364861,53513.350908444685,44801.81221643227,41810.94019769224,37820.40578434661,38191.845277196415,35573.964114881455,36175.79919021044,33648.148415753654,34985.03295230561,31758.083150242444,29995.109461188793
adversarial,alternate_insert_and_delete,75th_percentile,gb_sets,133008.42367341043,133815.06757660912,118405.72623787473,105474.71045503515,109153.0390391525,95918.17282529759,89154.90297083388,99917.06883286872,84622.4147852283,81685.34365946296,77322.03322337427,66752.31011512113,55995.74432343142,51705.40576734045,47426.63100184016,44870.212909160255,43296.41592268992,40298.69391933007,39593.851458968435,37933.78133925781,34926.72461130936
adversarial,alternate_insert_and_delete,75th_percentile,gb_trees,144809.51373782795,130401.89865164437,121856.1123025931,106102.10028673122,100022.49437403344,99293.03360076257,89153.57594993136,93136.6394988317,82764.14622652924,79280.76490081976,77604.80528954352,65778.12160708243,59153.760239924566,50755.495551280816,47356.93074128594,45353.53077237063,41790.111063679855,39805.757216442435,38947.70034101824,38027.69186139685,35130.03931988946
adversarial,alternate_insert_and_delete,75th_percentile,xb5_bag,149225.79494008134,120474.09714410557,115912.14091323473,112122.77615867049,102386.22610298781,103304.7179264677,103250.07059719165,97468.73690263848,96827.04254645485,94446.54325651682,88808.6902745243,84300.19662015664,72408.1631265984,73126.50492607952,66195.83659798221,64308.24671581715,56638.290882934314,57537.717381724906,55080.31389264699,52141.72119821675,48705.47876276195
adversarial,alternate_insert_and_delete,75th_percentile,xb5_sets,141234.94591470272,134921.94562898707,119968.27704017435,119573.97757703274,119020.69769932992,112455.2380263558,118161.09009653683,108143.18157240187,104646.28298428327,99293.91611905833,108924.20356697528,88877.03861707328,81399.498001193,71653.4140735479,66875.76489156095,67754.19165341057,63466.89057133922,61280.14498893195,58940.56066799237,59411.38714910332,52042.26429687052
adversarial,alternate_insert_and_delete,75th_percentile,xb5_trees,150877.28503844657,132577.85881093465,119716.03356837582,116032.89370741235,106060.28466580404,109548.925280577,105319.28423167826,108717.11205440282,100831.8628686665,97668.64934024827,90952.05118765277,76714.37821201085,76486.1309458281,66606.35486099837,63242.70653486886,61084.80784794691,59448.38628859799,55117.22208746364,53997.590218853926,52486.038234085674,47735.38743945514
